RA67230;12518;19:30;28MAR22;REng;86.5;91.3;794;1.1;83;68;3048;2895;OFF;ON;ON;178.8;796;1.2
RA67230;12517;17:36;28MAR22;LEng;85.9;90.2;772;0.8;85;71;3052;3499;OFF;ON;ON;177.8;1276;-2.4
RA67230;12517;17:36;28MAR22;REng;85.5;90.6;775;1.1;85;64;2880;3499;OFF;ON;ON;177.8;1276;-2.4
RA67230;12516;15:09;28MAR22;LEng;87.2;90.6;762;1.0;86;71;3096;2814;OFF;OFF;OFF;175.7;732;-3.6
RA67230;12516;15:09;28MAR22;REng;87.3;90.9;775;1.0;85;64;3080;2814;OFF;OFF;OFF;175.7;732;-3.6
RA67230;12515;13:24;28MAR22;LEng;86.8;90.6;761;1.0;84;74;2956;2884;OFF;OFF;OFF;177.4;1072;-1.5
RA67230;12515;13:24;28MAR22;REng;86.9;91.2;772;1.1;82;68;2928;2884;OFF;OFF;OFF;177.4;1072;-1.5
RA67230;12514;11:39;28MAR22;LEng;87.0;90.8;763;0.9;83;73;3004;3391;OFF;OFF;OFF;184.1;644;-1.3
RA67230;12514;11:39;28MAR22;REng;87.1;91.3;771;1.0;82;67;3060;3391;OFF;OFF;OFF;184.1;644;-1.3
RA67230;12513;09:50;28MAR22;LEng;85.8;90.0;749;1.0;84;71;2900;3971;OFF;OFF;OFF;176.6;768;-2.4
RA67230;12513;09:50;28MAR22;REng;86.7;91.0;767;1.2;83;67;3028;3971;OFF;OFF;OFF;176.6;768;-2.4
RA67230;12512;08:00;28MAR22;LEng;86.9;90.5;758;0.8;82;73;3056;4022;OFF;OFF;OFF;178.8;676;-3.2
RA67230;12512;08:00;28MAR22;REng;86.8;90.7;769;1.0;81;67;3000;4022;OFF;OFF;OFF;178.8;676;-3.2
RA67230;12511;06:00;28MAR22;LEng;85.9;89.8;759;0.8;87;63;3036;10;OFF;ON;OFF;177.5;836;-3.5
RA67230;12511;06:00;28MAR22;REng;86.6;90.7;776;1.0;86;57;3040;10;OFF;ON;OFF;177.5;836;-3.5
RA67230;12510;19:32;27MAR22;LEng;87.3;90.9;772;1.0;83;74;3168;3471;OFF;OFF;OFF;183.7;200;0.7
RA67230;12510;19:32;27MAR22;REng;86.7;91.0;776;1.2;82;69;3036;3471;OFF;OFF;OFF;183.7;200;0.7
RA67230;12509;17:30;27MAR22;LEng;87.6;90.7;774;0.8;88;60;3168;10;OFF;OFF;OFF;181.0;700;-1.5
RA67230;12509;17:30;27MAR22;REng;87.8;91.2;783;1.2;87;57;3120;10;OFF;OFF;OFF;181.0;700;-1.5
RA67230;12508;06:24;27MAR22;LEng;86.7;90.3;763;0.9;87;68;3108;2810;OFF;OFF;OFF;183.6;100;-1.3
RA67230;12508;06:24;27MAR22;REng;86.3;90.8;765;1.1;86;62;3004;2810;OFF;OFF;OFF;183.6;100;-1.3
RA67230;12507;04:32;27MAR22;LEng;87.0;90.5;788;0.9;86;64;3108;10;OFF;ON;ON;187.3;1016;-2.0
RA67230;12507;04:32;27MAR22;REng;86.5;90.8;788;1.0;87;57;3012;10;OFF;ON;ON;187.3;1016;-2.0
RA67230;12506;19:29;26MAR22;LEng;86.6;90.5;784;0.9;85;72;3204;2840;OFF;ON;ON;176.3;424;0.2
RA67230;12506;19:29;26MAR22;REng;86.6;91.2;792;0.9;83;67;3080;2840;OFF;ON;ON;176.3;424;0.2
RA67230;12505;17:27;26MAR22;LEng;87.7;91.4;781;0.8;81;77;3032;10;OFF;OFF;OFF;184.3;1280;4.1
RA67230;12505;17:27;26MAR22;REng;88.3;92.1;795;1.2;83;69;3016;10;OFF;OFF;OFF;184.3;1280;4.1
RA67230;12504;06:24;26MAR22;LEng;87.7;91.5;784;1.0;84;76;3060;3164;OFF;OFF;OFF;182.2;880;6.2
RA67230;12504;06:24;26MAR22;REng;87.7;92.0;795;1.1;82;70;2968;3164;OFF;OFF;OFF;182.2;880;6.2
RA67230;12503;04:31;26MAR22;LEng;86.9;91.1;787;0.6;82;74;2968;10;OFF;ON;OFF;186.0;1116;7.4
RA67230;12503;04:31;26MAR22;REng;87.1;92.1;800;0.9;88;63;3032;10;OFF;ON;OFF;186.0;1116;7.4
RA67230;12502;16:46;25MAR22;LEng;87.3;91.9;783;1.0;82;82;2988;6895;OFF;OFF;OFF;180.9;716;9.0
RA67230;12502;16:46;25MAR22;REng;88.7;92.8;811;1.3;80;76;3064;6895;OFF;OFF;OFF;180.9;716;9.0
RA67230;12501;13:34;25MAR22;LEng;86.9;90.9;771;0.9;84;76;2968;7529;OFF;OFF;OFF;180.4;828;1.7
RA67230;12501;13:34;25MAR22;REng;87.8;91.7;789;1.4;81;69;3072;7529;OFF;OFF;OFF;180.4;828;1.7
RA67230;12500;10:24;25MAR22;LEng;88.5;92.3;798;1.0;79;86;3168;2575;OFF;OFF;OFF;182.8;596;10.1
RA67230;12500;10:24;25MAR22;REng;89.1;93.0;816;1.6;76;80;3152;2575;OFF;OFF;OFF;182.8;596;10.1
RA67230;12499;08:29;25MAR22;LEng;86.8;91.1;772;1.1;81;77;3088;10;OFF;OFF;OFF;181.0;328;4.4
RA67230;12499;08:29;25MAR22;REng;88.3;92.3;798;1.5;82;72;3136;10;OFF;OFF;OFF;181.0;328;4.4
