RA67229;07861;11:22;01OCT20;REng;88.1;94.0;830;1.2;80;85;3124;6950;OFF;OFF;OFF;169.6;420;21.3
RA67229;07860;08:45;01OCT20;LEng;89.2;92.0;790;0.3;78;82;3312;0956;OFF;OFF;OFF;184.3;384;10.1
RA67229;07860;08:45;01OCT20;REng;89.0;93.3;815;1.1;76;82;3232;0956;OFF;OFF;OFF;184.3;384;10.1
RA67229;07859;05:05;01OCT20;LEng;90.0;92.6;807;0.1;80;84;3416;2864;OFF;OFF;OFF;187.5;392;13.6
RA67229;07859;05:05;01OCT20;REng;89.2;93.5;827;1.2;74;86;3256;2864;OFF;OFF;OFF;187.5;392;13.6
RA67229;07858;03:05;01OCT20;LEng;87.8;91.1;781;0.4;84;70;3216;10;OFF;OFF;OFF;185.7;176;9.8
RA67229;07858;03:05;01OCT20;REng;87.8;92.6;809;0.8;81;71;3168;10;OFF;OFF;OFF;185.7;176;9.8
RA67229;07857;19:03;29SEP20;LEng;88.8;92.5;801;0.2;82;82;3212;2896;OFF;OFF;OFF;180.0;484;16.1
RA67229;07857;19:03;29SEP20;REng;88.2;93.4;827;1.1;77;85;3132;2896;OFF;OFF;OFF;180.0;484;16.1
RA67229;07856;17:04;29SEP20;LEng;89.3;92.4;803;0.2;83;74;3272;10;OFF;OFF;OFF;179.3;244;14.0
RA67229;07856;17:04;29SEP20;REng;88.7;93.4;829;0.9;81;76;3232;10;OFF;OFF;OFF;179.3;244;14.0
RA67229;07855;10:48;29SEP20;LEng;90.0;93.1;821;0.3;78;88;3376;7257;OFF;OFF;OFF;179.0;424;19.8
RA67229;07855;10:48;29SEP20;REng;90.2;94.6;856;1.4;78;89;3356;7257;OFF;OFF;OFF;179.0;424;19.8
RA67229;07854;07:45;29SEP20;LEng;89.3;92.0;795;0.4;81;77;3324;7212;OFF;OFF;OFF;183.8;388;10.9
RA67229;07854;07:45;29SEP20;REng;88.5;93.0;816;1.1;81;77;3212;7212;OFF;OFF;OFF;183.8;388;10.9
RA67229;07853;04:52;29SEP20;LEng;89.3;92.5;801;0.4;78;84;3284;3104;OFF;OFF;OFF;184.0;404;15.5
